Epoch	Total Error
191	0.5125021686141549
192	0.5125029191601006
193	0.5125036705277282
194	0.5125044227152917
195	0.5125051757210511
196	0.5125059295432736
197	0.5125066841802313
198	0.5125074396302037
199	0.5125081958914761
200	0.5125089529623401
201	0.5125097108410931
202	0.5125104695260394
203	0.5125112290154887
204	0.512511989307757
205	0.5125127504011668
206	0.5125135122940461
207	0.5125142749847291
208	0.5125150384715563
209	0.5125158027528736
210	0.5125165678270333
211	0.5125173336923935
212	0.512518100347318
213	0.5125188677901771
214	0.512519636019346
215	0.5125204050332066
216	0.512521174830146
217	0.5125219454085574
218	0.5125227167668398
219	0.5125234889033975
220	0.5125242618166408
221	0.5125250355049861
222	0.5125258099668545
223	0.5125265852006734
224	0.5125273612048757
225	0.5125281379778999
226	0.5125289155181898
227	0.5125296938241951
228	0.5125304728943709
229	0.5125312527271774
230	0.5125320333210808
231	0.5125328146745525
232	0.5125335967860694
233	0.5125343796541134
234	0.5125351632771727
235	0.51253594765374
236	0.5125367327823134
237	0.5125375186613965
238	0.5125383052894986
239	0.5125390926651333
240	0.5125398807868202
241	0.5125406696530839
242	0.5125414592624543
243	0.5125422496134662
244	0.5125430407046595
245	0.5125438325345798
246	0.5125446251017771
247	0.5125454184048073
248	0.5125462124422302
249	0.5125470072126118
250	0.5125478027145224
251	0.5125485989465378
252	0.5125493959072382
253	0.512550193595209
254	0.5125509920090413
255	0.5125517911473296
256	0.5125525910086746
257	0.5125533915916812
258	0.5125541928949593
259	0.512554994917124
260	0.5125557976567944
261	0.512556601112595
262	0.5125574052831553
263	0.5125582101671092
264	0.5125590157630948
265	0.5125598220697559
266	0.5125606290857403
267	0.512561436809701
268	0.5125622452402953
269	0.512563054376185
270	0.5125638642160368
271	0.5125646747585222
272	0.5125654860023166
273	0.5125662979461005
274	0.5125671105885586
275	0.5125679239283808
276	0.5125687379642608
277	0.512569552694897
278	0.5125703681189919
279	0.5125711842352534
280	0.5125720010423926
281	0.5125728185391262
282	0.5125736367241743
283	0.5125744555962621
284	0.5125752751541188
285	0.5125760953964779
286	0.5125769163220774
287	0.5125777379296593
288	0.5125785602179704
289	0.5125793831857612
290	0.5125802068317867
291	0.5125810311548065
292	0.5125818561535836
293	0.5125826818268858
294	0.512583508173485
295	0.5125843351921568
296	0.5125851628816819
297	0.5125859912408439
298	0.5125868202684317
299	0.5125876499632375
300	0.5125884803240576
301	0.5125893113496929
302	0.5125901430389479
303	0.5125909753906314
304	0.5125918084035554
305	0.5125926420765372
306	0.5125934764083974
307	0.5125943113979602
308	0.5125951470440541
309	0.5125959833455119
310	0.5125968203011697
311	0.5125976579098678
312	0.5125984961704502
313	0.512599335081765
314	0.5126001746426642
315	0.5126010148520028
316	0.5126018557086411
317	0.5126026972114418
318	0.5126035393592722
319	0.5126043821510031
320	0.5126052255855089
321	0.5126060696616681
322	0.5126069143783627
323	0.5126077597344784
324	0.5126086057289048
325	0.5126094523605345
326	0.5126102996282649
327	0.512611147530996
328	0.5126119960676319
329	0.5126128452370805
330	0.5126136950382528
331	0.5126145454700639
332	0.5126153965314322
333	0.5126162482212795
334	0.5126171005385314
335	0.5126179534821171
336	0.5126188070509692
337	0.5126196612440235
338	0.5126205160602199
339	0.5126213714985011
340	0.5126222275578136
341	0.512623084237108
342	0.5126239415353371
343	0.5126247994514577
344	0.5126256579844302
345	0.5126265171332179
346	0.5126273768967882
347	0.5126282372741112
348	0.5126290982641605
349	0.5126299598659132
350	0.5126308220783496
351	0.5126316849004535
352	0.5126325483312115
353	0.5126334123696143
354	0.512634277014655
355	0.5126351422653305
356	0.5126360081206406
357	0.512636874579589
358	0.5126377416411815
359	0.5126386093044281
360	0.5126394775683417
361	0.512640346431938
362	0.5126412158942365
363	0.5126420859542593
364	0.5126429566110321
365	0.5126438278635831
366	0.5126446997109444
367	0.5126455721521505
368	0.5126464451862396
369	0.5126473188122522
370	0.5126481930292329
371	0.5126490678362284
372	0.5126499432322889
373	0.5126508192164679
374	0.5126516957878212
375	0.5126525729454079
376	0.5126534506882906
377	0.5126543290155341
378	0.5126552079262068
379	0.5126560874193793
380	0.5126569674941261
381	0.5126578481495242
382	0.5126587293846531
383	0.5126596111985956
384	0.5126604935904379
385	0.5126613765592679
386	0.5126622601041775
387	0.5126631442242607
388	0.5126640289186151
389	0.5126649141863403
390	0.5126658000265393
391	0.5126666864383178
392	0.512667573420784
393	0.5126684609730495
394	0.5126693490942282
395	0.5126702377834369
396	0.5126711270397951
397	0.5126720168624253
398	0.5126729072504523
399	0.5126737982030043
400	0.5126746897192115
401	0.5126755817982073
402	0.5126764744391274
403	0.5126773676411107
404	0.5126782614032984
405	0.5126791557248344
406	0.5126800506048653
407	0.5126809460425406
408	0.5126818420370116
409	0.5126827385874335
410	0.5126836356929632
411	0.5126845333527602
412	0.512685431565987
413	0.5126863303318087
414	0.5126872296493924
415	0.5126881295179084
416	0.5126890299365295
417	0.5126899309044302
418	0.5126908324207887
419	0.5126917344847852
420	0.5126926370956022
421	0.512693540252425
422	0.5126944439544413
423	0.5126953482008414
424	0.5126962529908177
425	0.5126971583235655
426	0.5126980641982826
427	0.5126989706141686
428	0.5126998775704262
429	0.5127007850662602
430	0.512701693100878
431	0.5127026016734894
432	0.5127035107833061
433	0.5127044204295432
434	0.512705330611417
435	0.5127062413281469
436	0.5127071525789547
437	0.5127080643630644
438	0.5127089766797019
439	0.5127098895280962
440	0.5127108029074781
441	0.5127117168170807
442	0.51271263125614
443	0.5127135462238934
444	0.5127144617195813
445	0.5127153777424462
446	0.5127162942917327
447	0.5127172113666875
448	0.5127181289665603
449	0.5127190470906022
450	0.5127199657380669
451	0.5127208849082107
452	0.5127218046002913
453	0.5127227248135691
454	0.5127236455473068
455	0.5127245668007688
456	0.5127254885732226
457	0.5127264108639369
458	0.5127273336721827
459	0.512728256997234
460	0.5127291808383658
461	0.5127301051948564
462	0.512731030065985
463	0.5127319554510339
464	0.5127328813492871
465	0.5127338077600307
466	0.5127347346825533
467	0.5127356621161449
468	0.5127365900600979
469	0.5127375185137072
470	0.512738447476269
471	0.5127393769470822
472	0.5127403069254474
473	0.5127412374106675
474	0.5127421684020469
475	0.5127430998988929
476	0.5127440319005139
477	0.5127449644062207
478	0.5127458974153267
479	0.5127468309271465
480	0.5127477649409965
481	0.5127486994561958
482	0.5127496344720655
483	0.5127505699879278
484	0.5127515060031076
485	0.5127524425169316
486	0.5127533795287286
487	0.5127543170378285
488	0.5127552550435646
489	0.5127561935452706
490	0.5127571325422831
491	0.5127580720339401
492	0.512759012019582
493	0.5127599524985503
494	0.5127608934701895
495	0.5127618349338446
496	0.512762776888864
497	0.5127637193345966
498	0.5127646622703941
499	0.5127656056956094
500	0.5127665496095974
501	0.5127674940117155
502	0.512768438901322
503	0.5127693842777774
504	0.5127703301404439
505	0.5127712764886859
506	0.5127722233218692
507	0.5127731706393615
508	0.5127741184405321
509	0.5127750667247527
510	0.512776015491396
511	0.5127769647398368
512	0.5127779144694519
513	0.5127788646796191
514	0.5127798153697191
515	0.5127807665391335
516	0.5127817181872456
517	0.5127826703134408
518	0.512783622917106
519	0.5127845759976299
520	0.5127855295544028
521	0.512786483586817
522	0.5127874380942661
523	0.5127883930761457
524	0.5127893485318527
525	0.5127903044607862
526	0.5127912608623463
527	0.5127922177359354
528	0.5127931750809573
529	0.5127941328968173
530	0.5127950911829224
531	0.5127960499386814
532	0.5127970091635048
533	0.5127979688568044
534	0.5127989290179936
535	0.5127998896464878
536	0.5128008507417038
537	0.5128018123030599
538	0.512802774329976
539	0.5128037368218739
540	0.5128046997781761
541	0.5128056631983081
542	0.5128066270816958
543	0.5128075914277669
544	0.512808556235951
545	0.5128095215056789
546	0.5128104872363832
547	0.512811453427498
548	0.5128124200784585
549	0.5128133871887022
550	0.5128143547576672
551	0.512815322784794
552	0.5128162912695243
553	0.5128172602113006
554	0.5128182296095684
555	0.5128191994637727
556	0.5128201697733621
557	0.5128211405377852
558	0.5128221117564925
559	0.512823083428936
560	0.5128240555545694
561	0.5128250281328477
562	0.5128260011632269
563	0.5128269746451651
564	0.5128279485781213
565	0.5128289229615565
566	0.5128298977949326
567	0.5128308730777134
568	0.5128318488093637
569	0.5128328249893498
570	0.5128338016171398
571	0.5128347786922025
572	0.5128357562140089
573	0.5128367341820307
574	0.5128377125957414
575	0.5128386914546156
576	0.5128396707581296
577	0.512840650505761
578	0.5128416306969884
579	0.512842611331292
580	0.5128435924081538
581	0.5128445739270563
582	0.5128455558874839
583	0.5128465382889222
584	0.5128475211308584
585	0.5128485044127804
586	0.5128494881341783
587	0.5128504722945424
588	0.5128514568933652
589	0.5128524419301406
590	0.512853427404363
591	0.5128544133155288
592	0.5128553996631354
593	0.5128563864466813
594	0.5128573736656669
595	0.5128583613195934
596	0.5128593494079633
597	0.5128603379302804
598	0.5128613268860499
599	0.5128623162747782
600	0.5128633060959729
601	0.512864296349143
602	0.5128652870337984
603	0.5128662781494506
604	0.5128672696956122
605	0.5128682616717971
606	0.5128692540775202
607	0.5128702469122981
608	0.5128712401756479
609	0.5128722338670889
610	0.5128732279861403
611	0.5128742225323238
612	0.5128752175051615
613	0.5128762129041771
614	0.5128772087288951
615	0.5128782049788416
616	0.5128792016535437
617	0.5128801987525295
618	0.5128811962753286
619	0.5128821942214715
620	0.51288319259049
621	0.5128841913819173
622	0.512885190595287
623	0.5128861902301347
624	0.5128871902859968
625	0.5128881907624105
626	0.5128891916589149
627	0.5128901929750495
628	0.5128911947103554
629	0.5128921968643745
630	0.5128931994366501
631	0.5128942024267266
632	0.5128952058341489
633	0.5128962096584642
634	0.5128972138992196
635	0.5128982185559641
636	0.5128992236282475
637	0.5129002291156205
638	0.5129012350176352
639	0.5129022413338449
640	0.5129032480638033
641	0.512904255207066
642	0.512905262763189
643	0.51290627073173
644	0.512907279112247
645	0.5129082879042999
646	0.512909297107449
647	0.512910306721256
648	0.5129113167452836
649	0.5129123271790953
650	0.5129133380222559
651	0.5129143492743311
652	0.5129153609348877
653	0.5129163730034935
654	0.5129173854797174
655	0.5129183983631292
656	0.5129194116533
657	0.5129204253498011
658	0.5129214394522058
659	0.5129224539600878
660	0.5129234688730224
661	0.512924484190585
662	0.5129254999123528
663	0.5129265160379033
664	0.5129275325668157
665	0.5129285494986696
666	0.512929566833046
667	0.5129305845695263
668	0.5129316027076938
669	0.5129326212471318
670	0.5129336401874252
671	0.5129346595281594
672	0.5129356792689211
673	0.5129366994092979
674	0.5129377199488782
675	0.5129387408872514
676	0.5129397622240082
677	0.5129407839587394
678	0.5129418060910375
679	0.5129428286204958
680	0.5129438515467079
681	0.5129448748692694
682	0.5129458985877761
683	0.5129469227018245
684	0.5129479472110128
685	0.5129489721149393
686	0.5129499974132039
687	0.5129510231054069
688	0.5129520491911497
689	0.5129530756700347
690	0.5129541025416648
691	0.5129551298056442
692	0.5129561574615779
693	0.5129571855090715
694	0.512958213947732
695	0.5129592427771668
696	0.5129602719969841
697	0.5129613016067935
698	0.5129623316062053
699	0.5129633619948303
700	0.5129643927722803
701	0.5129654239381682
702	0.5129664554921078
703	0.5129674874337129
704	0.5129685197625996
705	0.5129695524783834
706	0.5129705855806814
707	0.5129716190691115
708	0.5129726529432923
709	0.5129736872028433
710	0.5129747218473848
711	0.5129757568765377
712	0.5129767922899241
713	0.5129778280871667
714	0.5129788642678892
715	0.5129799008317157
716	0.5129809377782716
717	0.5129819751071826
718	0.5129830128180757
719	0.5129840509105784
720	0.5129850893843191
721	0.5129861282389268
722	0.5129871674740315
723	0.512988207089264
724	0.5129892470842559
725	0.5129902874586392
726	0.5129913282120473
727	0.5129923693441136
728	0.5129934108544731
729	0.512994452742761
730	0.5129954950086133
731	0.5129965376516672
732	0.5129975806715601
733	0.5129986240679305
734	0.5129996678404175
735	0.5130007119886608
736	0.5130017565123017
737	0.5130028014109811
738	0.5130038466843413
739	0.5130048923320248
740	0.5130059383536756
741	0.5130069847489379
742	0.513008031517457
743	0.5130090786588781
744	0.5130101261728486
745	0.5130111740590149
746	0.5130122223170251
747	0.5130132709465284
748	0.5130143199471735
749	0.513015369318611
750	0.5130164190604913
751	0.5130174691724665
752	0.5130185196541879
753	0.5130195705053091
754	0.5130206217254835
755	0.5130216733143651
756	0.5130227252716093
757	0.5130237775968716
758	0.5130248302898082
759	0.5130258833500763
760	0.5130269367773335
761	0.5130279905712382
762	0.5130290447314493
763	0.5130300992576269
764	0.513031154149431
765	0.5130322094065229
766	0.5130332650285643
767	0.5130343210152175
768	0.5130353773661454
769	0.513036434081012
770	0.5130374911594815
771	0.5130385486012188
772	0.5130396064058894
773	0.5130406645731601
774	0.5130417231026975
775	0.513042781994169
776	0.5130438412472432
777	0.5130449008615886
778	0.5130459608368749
779	0.5130470211727721
780	0.5130480818689509
781	0.5130491429250826
782	0.5130502043408394
783	0.5130512661158937
784	0.5130523282499185
785	0.5130533907425883
786	0.5130544535935768
787	0.5130555168025595
788	0.5130565803692118
789	0.51305764429321
790	0.5130587085742311
791	0.5130597732119526
792	0.5130608382060524
793	0.5130619035562091
794	0.513062969262102
795	0.5130640353234112
796	0.5130651017398167
797	0.5130661685109995
798	0.5130672356366417
799	0.5130683031164252
800	0.5130693709500321
801	0.5130704391371469
802	0.5130715076774528
803	0.5130725765706343
804	0.5130736458163767
805	0.5130747154143653
806	0.5130757853642866
807	0.5130768556658267
808	0.5130779263186737
809	0.5130789973225149
810	0.513080068677039
811	0.5130811403819349
812	0.5130822124368919
813	0.5130832848416004
814	0.5130843575957507
815	0.513085430699034
816	0.5130865041511419
817	0.513087577951767
818	0.5130886521006017
819	0.5130897265973396
820	0.5130908014416743
821	0.5130918766333002
822	0.5130929521719123
823	0.5130940280572058
824	0.513095104288877
825	0.513096180866622
826	0.5130972577901379
827	0.5130983350591223
828	0.5130994126732731
829	0.5131004906322891
830	0.5131015689358689
831	0.5131026475837123
832	0.5131037265755194
833	0.5131048059109907
834	0.5131058855898272
835	0.5131069656117305
836	0.5131080459764028
837	0.5131091266835465
838	0.5131102077328648
839	0.5131112891240609
840	0.5131123708568393
841	0.5131134529309042
842	0.5131145353459609
843	0.5131156181017145
844	0.5131167011978712
845	0.5131177846341376
846	0.5131188684102204
847	0.5131199525258271
848	0.5131210369806656
849	0.5131221217744443
850	0.5131232069068719
851	0.5131242923776576
852	0.5131253781865115
853	0.5131264643331436
854	0.5131275508172647
855	0.5131286376385857
856	0.5131297247968184
857	0.5131308122916749
858	0.5131319001228674
859	0.5131329882901092
860	0.5131340767931138
861	0.5131351656315947
862	0.5131362548052665
863	0.5131373443138438
864	0.5131384341570417
865	0.5131395243345761
866	0.5131406148461627
867	0.5131417056915185
868	0.5131427968703601
869	0.513143888382405
870	0.5131449802273709
871	0.5131460724049761
872	0.5131471649149393
873	0.5131482577569795
874	0.5131493509308165
875	0.5131504444361696
876	0.5131515382727597
877	0.5131526324403075
878	0.5131537269385342
879	0.5131548217671611
880	0.5131559169259106
881	0.5131570124145048
882	0.5131581082326668
883	0.5131592043801195
884	0.5131603008565869
885	0.513161397661793
886	0.5131624947954619
887	0.513163592257319
888	0.513164690047089
889	0.5131657881644978
890	0.5131668866092715
891	0.5131679853811365
892	0.5131690844798192
893	0.5131701839050473
894	0.5131712836565485
895	0.5131723837340504
896	0.5131734841372815
897	0.5131745848659706
898	0.5131756859198465
899	0.5131767872986391
900	0.5131778890020782
901	0.513178991029894
902	0.513180093381817
903	0.5131811960575784
904	0.5131822990569095
905	0.5131834023795421
906	0.5131845060252078
907	0.5131856099936398
908	0.5131867142845706
909	0.5131878188977335
910	0.5131889238328619
911	0.5131900290896895
912	0.5131911346679509
913	0.5131922405673808
914	0.5131933467877139
915	0.5131944533286856
916	0.5131955601900315
917	0.5131966673714882
918	0.5131977748727911
919	0.5131988826936775
920	0.5131999908338843
921	0.513201099293149
922	0.5132022080712093
923	0.5132033171678032
924	0.5132044265826692
925	0.5132055363155459
926	0.5132066463661725
927	0.5132077567342885
928	0.5132088674196331
929	0.513209978421947
930	0.5132110897409706
931	0.5132122013764442
932	0.5132133133281089
933	0.5132144255957062
934	0.513215538178978
935	0.5132166510776658
936	0.5132177642915121
937	0.51321887782026
938	0.5132199916636517
939	0.5132211058214311
940	0.5132222202933412
941	0.5132233350791264
942	0.5132244501785307
943	0.5132255655912984
944	0.5132266813171745
945	0.5132277973559041
946	0.5132289137072324
947	0.5132300303709056
948	0.5132311473466691
949	0.5132322646342699
950	0.5132333822334536
951	0.5132345001439681
952	0.51323561836556
953	0.5132367368979769
954	0.5132378557409666
955	0.5132389748942772
956	0.513240094357657
957	0.5132412141308547
958	0.5132423342136188
959	0.5132434546056991
960	0.5132445753068446
961	0.5132456963168055
962	0.5132468176353313
963	0.5132479392621728
964	0.5132490611970804
965	0.5132501834398047
966	0.5132513059900969
967	0.5132524288477088
968	0.5132535520123916
969	0.5132546754838977
970	0.5132557992619788
971	0.5132569233463877
972	0.5132580477368769
973	0.5132591724331997
974	0.5132602974351091
975	0.5132614227423588
976	0.5132625483547022
977	0.5132636742718937
978	0.5132648004936875
979	0.5132659270198381
980	0.5132670538501
981	0.5132681809842286
982	0.5132693084219792
983	0.5132704361631072
984	0.5132715642073682
985	0.5132726925545186
986	0.5132738212043143
987	0.5132749501565123
988	0.5132760794108688
989	0.5132772089671411
990	0.5132783388250866
991	0.5132794689844622
992	0.513280599445026
993	0.5132817302065359
994	0.5132828612687501
995	0.5132839926314268
996	0.5132851242943249
997	0.5132862562572029
998	0.5132873885198205
999	0.5132885210819365
1000	0.5132896539433105
1001	0.5132907871037022
1002	0.5132919205628717
1003	0.5132930543205795
1004	0.5132941883765854
1005	0.5132953227306505
1006	0.5132964573825356
1007	0.5132975923320016
1008	0.5132987275788099
1009	0.513299863122722
1010	0.5133009989634998
1011	0.5133021351009049
1012	0.5133032715346995
1013	0.5133044082646459
1014	0.513305545290507
1015	0.5133066826120454
1016	0.5133078202290235
1017	0.5133089581412051
1018	0.5133100963483535
1019	0.513311234850232
1020	0.5133123736466045
1021	0.5133135127372349
1022	0.5133146521218874
1023	0.5133157918003265
1024	0.5133169317723162
1025	0.513318072037622
1026	0.5133192125960084
1027	0.5133203534472404
1028	0.5133214945910832
1029	0.5133226360273029
1030	0.5133237777556646
1031	0.5133249197759344
1032	0.5133260620878783
1033	0.5133272046912626
1034	0.5133283475858537
1035	0.5133294907714179
1036	0.5133306342477224
1037	0.5133317780145337
1038	0.5133329220716194
1039	0.5133340664187465
1040	0.5133352110556824
1041	0.5133363559821948
1042	0.5133375011980517
1043	0.5133386467030209
1044	0.5133397924968707
1045	0.5133409385793691
1046	0.5133420849502849
1047	0.5133432316093864
1048	0.5133443785564431
1049	0.5133455257912233
1050	0.5133466733134965
1051	0.5133478211230317
1052	0.5133489692195986
1053	0.5133501176029667
1054	0.5133512662729058
1055	0.513352415229186
1056	0.5133535644715771
1057	0.5133547139998496
1058	0.5133558638137734
1059	0.5133570139131198
1060	0.5133581642976591
1061	0.513359314967162
1062	0.5133604659213996
1063	0.5133616171601431
1064	0.5133627686831637
1065	0.5133639204902326
1066	0.513365072581122
1067	0.5133662249556029
1068	0.5133673776134475
1069	0.5133685305544279
1070	0.5133696837783162
1071	0.5133708372848842
1072	0.5133719910739049
1073	0.5133731451451503
1074	0.5133742994983936
1075	0.5133754541334072
1076	0.5133766090499641
1077	0.5133777642478374
1078	0.5133789197268005
1079	0.5133800754866265
1080	0.5133812315270887
1081	0.5133823878479608
1082	0.5133835444490167
1083	0.51338470133003
1084	0.5133858584907748
1085	0.5133870159310249
1086	0.5133881736505546
1087	0.5133893316491382
1088	0.5133904899265503
1089	0.5133916484825652
1090	0.5133928073169576
1091	0.5133939664295024
1092	0.5133951258199744
1093	0.5133962854881486
1094	0.5133974454337998
1095	0.5133986056567037
1096	0.5133997661566354
1097	0.5134009269333704
1098	0.5134020879866841
1099	0.5134032493163521
1100	0.5134044109221503
1101	0.5134055728038546
1102	0.5134067349612408
1103	0.5134078973940851
1104	0.5134090601021636
1105	0.5134102230852523
1106	0.5134113863431279
1107	0.5134125498755668
1108	0.5134137136823453
1109	0.5134148777632404
1110	0.5134160421180287
1111	0.5134172067464868
1112	0.5134183716483919
1113	0.5134195368235209
1114	0.5134207022716508
1115	0.5134218679925588
1116	0.5134230339860225
1117	0.5134242002518189
1118	0.5134253667897255
1119	0.5134265335995203
1120	0.5134277006809801
1121	0.5134288680338832
1122	0.513430035658007
1123	0.5134312035531299
1124	0.5134323717190292
1125	0.5134335401554831
1126	0.51343470886227
1127	0.5134358778391679
1128	0.5134370470859548
1129	0.5134382166024094
1130	0.5134393863883098
1131	0.5134405564434346
1132	0.5134417267675623
1133	0.5134428973604716
1134	0.5134440682219408
1135	0.5134452393517491
1136	0.5134464107496751
1137	0.5134475824154976
1138	0.5134487543489956
1139	0.5134499265499481
1140	0.5134510990181343
1141	0.5134522717533331
1142	0.5134534447553238
1143	0.5134546180238857
1144	0.5134557915587981
1145	0.5134569653598399
1146	0.5134581394267911
1147	0.5134593137594309
1148	0.513460488357539
1149	0.5134616632208947
1150	0.5134628383492776
1151	0.513464013742468
1152	0.5134651894002449
1153	0.5134663653223884
1154	0.5134675415086785
1155	0.5134687179588945
1156	0.5134698946728168
1157	0.5134710716502255
1158	0.5134722488909
1159	0.513473426394621
1160	0.5134746041611682
1161	0.5134757821903219
1162	0.5134769604818621
1163	0.5134781390355694
1164	0.5134793178512236
1165	0.5134804969286052
1166	0.5134816762674945
1167	0.5134828558676718
1168	0.5134840357289179
1169	0.5134852158510126
1170	0.5134863962337369
1171	0.513487576876871
1172	0.5134887577801953
1173	0.5134899389434908
1174	0.5134911203665377
1175	0.5134923020491168
1176	0.5134934839910086
1177	0.5134946661919939
1178	0.5134958486518533
1179	0.5134970313703676
1180	0.5134982143473175
1181	0.5134993975824835
1182	0.5135005810756467
1183	0.5135017648265879
1184	0.5135029488350877
1185	0.5135041331009271
1186	0.5135053176238867
1187	0.5135065024037477
1188	0.5135076874402908
1189	0.5135088727332969
1190	0.5135100582825469
1191	0.5135112440878218
1192	0.5135124301489025
1193	0.5135136164655697
1194	0.5135148030376047
1195	0.5135159898647883
1196	0.5135171769469014
1197	0.5135183642837249
1198	0.51351955187504
1199	0.5135207397206276
1200	0.5135219278202686
1201	0.5135231161737441
1202	0.5135243047808349
1203	0.513525493641322
1204	0.5135266827549867
1205	0.5135278721216099
1206	0.5135290617409719
1207	0.5135302516128546
1208	0.5135314417370386
1209	0.5135326321133046
1210	0.5135338227414339
1211	0.5135350136212075
1212	0.513536204752406
1213	0.5135373961348106
1214	0.513538587768202
1215	0.5135397796523615
1216	0.5135409717870697
1217	0.5135421641721074
1218	0.5135433568072558
1219	0.5135445496922955
1220	0.5135457428270074
1221	0.5135469362111724
1222	0.5135481298445711
1223	0.5135493237269847
1224	0.5135505178581936
1225	0.5135517122379787
1226	0.5135529068661207
1227	0.5135541017424001
1228	0.513555296866598
1229	0.5135564922384946
1230	0.5135576878578711
1231	0.5135588837245075
1232	0.5135600798381849
1233	0.5135612761986834
1234	0.5135624728057839
1235	0.5135636696592665
1236	0.5135648667589121
1237	0.5135660641045008
1238	0.5135672616958131
1239	0.5135684595326296
1240	0.5135696576147302
1241	0.5135708559418952
1242	0.5135720545139054
1243	0.5135732533305407
1244	0.5135744523915811
1245	0.5135756516968069
1246	0.5135768512459983
1247	0.5135780510389352
1248	0.5135792510753976
1249	0.5135804513551658
1250	0.5135816518780193
1251	0.5135828526437382
1252	0.5135840536521024
1253	0.5135852549028915
1254	0.5135864563958855
1255	0.5135876581308639
1256	0.5135888601076066
1257	0.5135900623258929
1258	0.5135912647855023
